TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO;Ticker;Nome;Última (R$);Variação;STOCK;DEPARTMENT;IMAGE
SMLS3;22,40;;10,78;4,09;1,02;85,18;41,42;39,07;10,17;9,93;-0,24;-0,10;4,21;18,78;-2,54;1,10;37,96;9,43;20,63;0,25;0,75;0,24;;;;5,47;2,08;-0,33;2.781.160.547,20;;;;;;;
SMTO3;17,50;5,19;11,34;0,87;0,27;23,13;19,76;6,96;3,99;9,37;5,38;1,17;0,79;1,57;-0,38;2,43;7,66;2,36;8,17;0,31;0,69;0,34;14,16;-4,29;32.831.004,95;20,15;1,54;-0,18;5.817.619.342,50;SMTO3;São Martinho;17,57;+0,29%;SMTO3;Industrias de Processamento;https://s3-symbol-logo.tradingview.com/sao-martinhoon--big.svg
SNSY3;11,00;;-0,45;-0,04;0,15;22,85;12,17;-19,45;0,71;2,24;1,85;;0,09;-0,80;-0,35;0,76;-9,02;-33,26;-6,27;-3,69;4,72;1,71;15,69;;6.600,00;-272,81;-24,61;0,00;46.688.876,00;;;;;SNSY3;Produtor Manufatureiro;https://s3-symbol-logo.tradingview.com/sansuy-on--big.svg
SNSY5;3,45;;-0,14;-0,01;0,05;22,85;12,17;-19,45;0,22;2,24;1,85;;0,03;-0,25;-0,11;0,76;-9,02;-33,26;-6,27;-3,69;4,72;1,71;15,69;;4.517,00;-272,81;-24,61;0,00;46.688.876,00;SNSY5;Sansuy;3,45;-0,86%;SNSY5;Produtor Manufatureiro;https://s3-symbol-logo.tradingview.com/sansuy-on--big.svg
SNSY6;11,51;;-0,47;-0,04;0,16;22,85;12,17;-19,45;0,75;2,24;1,85;;0,09;-0,84;-0,37;0,76;-9,02;-33,26;-6,27;-3,69;4,72;1,71;15,69;;0,00;-272,81;-24,61;0,00;46.688.876,00;;;;;SNSY6;Produtor Manufatureiro;https://s3-symbol-logo.tradingview.com/sansuy-on--big.svg
SOJA3;11,11;2,68;14,84;1,11;0,42;13,35;7,95;5,22;9,74;11,61;1,87;0,21;0,77;0,87;-1,41;3,21;7,48;2,82;4,78;0,38;0,45;0,54;35,41;30,59;3.289.069,48;10,00;0,75;-0,21;1.503.429.019,84;SOJA3;Boa Safra Sementes;11,10;+3,16%;SOJA3;Industrias de Processamento;https://s3-symbol-logo.tradingview.com/boa-safra-on-nm--big.svg
SOMA3;5,95;;2,96;0,80;0,49;56,80;-46,46;29,33;-1,87;-2,32;-0,45;0,19;0,87;2,01;-0,84;2,36;27,15;16,44;-47,20;0,61;0,39;0,56;37,72;80,87;99.716.529,00;7,40;2,01;0,01;4.669.246.869,35;;;;;;;
SOND3;47,00;12,13;4,43;1,80;0,99;31,30;17,61;12,21;3,07;2,58;-0,93;-0,54;0,54;3,92;-2,35;1,76;40,57;22,25;22,92;0,55;0,45;1,82;25,49;42,82;0,00;26,14;10,61;0,02;131.716.509,00;;;;;SOND3;Serviços Industriais;https://s3-symbol-logo.tradingview.com/sondotecnicapnb--big.svg
SOND5;54,98;11,41;5,18;2,10;1,15;31,30;17,61;12,21;3,59;2,58;-0,93;-0,54;0,63;4,58;-2,75;1,76;40,57;22,25;22,92;0,55;0,45;1,82;25,49;42,82;3.864,33;26,14;10,61;0,02;131.716.509,00;;;;;SOND5;Serviços Industriais;https://s3-symbol-logo.tradingview.com/sondotecnicapnb--big.svg
SOND6;57,11;10,98;5,38;2,18;1,20;31,30;17,61;12,21;3,73;2,58;-0,93;-0,54;0,66;4,76;-2,86;1,76;40,57;22,25;22,92;0,55;0,45;1,82;25,49;42,82;7.600,67;26,14;10,61;0,02;131.716.509,00;SOND6;Sondotécnica;57,11;+7,94%;SOND6;Serviços Industriais;https://s3-symbol-logo.tradingview.com/sondotecnicapnb--big.svg
SPRT3B;76,40;;-1.707,98;3.026,97;2.817,07;;;;-1.708,97;-1.708,36;0,60;-1,07;;3.026,97;;14,42;-177,23;-164,94;-177,12;0,93;0,07;0,00;;;;0,03;-0,04;-46,02;370.531.748,80;;;;;;;
SQIA3;27,37;;-110,33;3,70;1,49;42,19;6,45;-3,26;55,72;60,18;4,46;0,30;3,59;25,87;-1,84;1,43;-3,35;-1,35;2,68;0,40;0,58;0,41;35,51;;;7,40;-0,25;0,62;2.406.971.773,64;;;;;;;
SRNA3;12,27;;105,08;1,42;0,38;28,37;24,27;1,37;5,95;14,18;8,23;1,96;1,44;47,29;-0,45;1,06;1,35;0,36;6,85;0,27;0,73;0,26;;;53.642.365,14;8,64;0,12;-1,42;7.640.903.922,12;SRNA3;Serena Energia;12,27;+0,08%;SRNA3;Serviços Públicos;https://s3-symbol-logo.tradingview.com/serena-on-nm--big.svg
STBP3;14,37;3,54;15,25;15,49;2,25;57,10;44,73;24,53;8,36;9,79;1,42;2,64;3,74;76,14;-2,80;1,18;101,58;14,75;25,28;0,15;0,85;0,60;24,45;121,20;72.155.289,14;0,93;0,94;0,80;12.418.128.202,53;STBP3;Santos Brasil;14,37;-0,07%;STBP3;Transportes;https://s3-symbol-logo.tradingview.com/santos-brp--big.svg
STKF3;0,00;;0,00;0,00;0,00;54,65;36,95;23,68;0,00;3,27;3,27;0,25;0,00;0,00;0,00;3,14;4,97;3,15;4,97;0,63;0,37;0,13;24,60;27,74;;8,19;0,41;0,00;0,00;;;;;;;
STTR3;0,00;;0,00;0,00;0,00;31,37;17,25;14,11;0,00;-0,22;-0,22;-0,09;0,00;0,00;0,00;2,46;32,10;17,86;21,15;0,56;0,44;1,27;22,02;;;2,91;0,94;0,00;0,00;;;;;;;
SULA11;20,76;;48,73;1,06;0,29;4,25;-3,34;0,83;-12,06;7,41;19,47;-1,71;0,40;0,79;-0,85;2,29;2,17;0,60;-9,49;0,28;0,72;0,73;4,58;-23,56;313.020.093,00;19,64;0,43;-0,88;8.840.533.965,20;;;;;;;
SULA3;7,43;;52,32;1,13;0,31;4,25;-3,34;0,83;-12,95;7,41;19,47;-1,71;0,43;0,85;-0,91;2,29;2,17;0,60;-9,49;0,28;0,72;0,73;4,58;-23,56;;6,55;0,14;-0,95;8.840.533.965,20;;;;;;;
SULA4;7,63;;53,73;1,17;0,32;4,25;-3,34;0,83;-13,30;7,41;19,47;-1,71;0,44;0,88;-0,93;2,29;2,17;0,60;-9,49;0,28;0,72;0,73;4,58;-23,56;;6,55;0,14;-0,97;8.840.533.965,20;;;;;;;
SUZB3;50,55;3,99;8,17;1,48;0,40;37,73;26,63;15,25;4,68;9,89;5,22;1,65;1,25;2,34;-0,53;3,16;18,13;4,91;2,23;0,27;0,73;0,32;12,75;;191.199.248,19;34,12;6,19;0,00;63.901.145.438,25;SUZB3;Suzano;50,50;-0,45%;SUZB3;Industrias de Processamento;https://s3-symbol-logo.tradingview.com/suzano--big.svg
SYNE3;5,05;9,08;6,55;0,74;0,28;52,55;51,05;36,56;4,69;3,22;-1,47;-0,23;2,39;1,40;-0,39;3,39;11,34;4,28;4,98;0,38;0,35;0,12;23,59;29,12;9.187.611,43;6,80;0,77;-0,09;770.854.447,25;SYNE3;SYN;5,05;+5,65%;SYNE3;Financeiro;https://s3-symbol-logo.tradingview.com/syn-prop-tecon-nm--big.svg
TAEE11;35,69;8,29;6,86;1,62;0,57;61,76;70,51;41,48;4,04;7,13;3,09;1,24;2,85;20,08;-0,67;1,24;23,54;8,33;15,62;0,35;0,65;0,20;15,68;12,33;52.775.029,86;22,10;5,20;0,45;12.295.165.990,83;TAEE11;Taesa;35,81;+1,02%;TAEE11;;https://s3-symbol-logo.tradingview.com/taesa--big.svg
TAEE3;11,86;8,32;6,84;1,61;0,57;61,76;70,51;41,48;4,02;7,13;3,09;1,24;2,84;20,02;-0,67;1,24;23,54;8,33;15,62;0,35;0,65;0,20;15,68;12,33;612.191,43;7,37;1,73;0,45;12.295.165.990,83;TAEE3;Taesa;11,84;+0,85%;TAEE3;Serviços Industriais;https://s3-symbol-logo.tradingview.com/taesa--big.svg
TAEE4;11,97;8,24;6,90;1,63;0,58;61,76;70,51;41,48;4,06;7,13;3,09;1,24;2,86;20,20;-0,68;1,24;23,54;8,33;15,62;0,35;0,65;0,20;15,68;12,33;1.041.421,19;7,37;1,73;0,45;12.295.165.990,83;TAEE4;Taesa;11,94;+1,27%;TAEE4;Serviços Industriais;https://s3-symbol-logo.tradingview.com/taesa--big.svg
TASA3;5,43;3,73;6,39;0,59;0,30;35,63;9,15;7,56;5,27;9,21;4,24;0,48;0,48;1,14;-0,70;1,81;9,29;4,62;5,25;0,50;0,50;0,61;10,85;22,22;97.592,14;9,15;0,85;0,13;713.165.536,43;TASA3;Taurus;5,53;+2,22%;TASA3;Tecnologia Eletrônica;https://s3-symbol-logo.tradingview.com/taurus-armas--big.svg
TASA4;4,94;4,10;5,81;0,54;0,27;35,63;9,15;7,56;4,80;9,21;4,24;0,48;0,44;1,04;-0,64;1,81;9,29;4,62;5,25;0,50;0,50;0,61;10,85;22,22;2.246.818,86;9,15;0,85;0,11;713.165.536,43;TASA4;Taurus;4,88;-1,81%;TASA4;Tecnologia Eletrônica;https://s3-symbol-logo.tradingview.com/taurus-armas--big.svg
TCNO3;1,20;;-7,52;-8,40;0,03;;;;-6,81;-34,51;-28,98;;;-0,08;-0,04;0,28;-111,63;-0,45;-3,55;0,00;1,00;0,00;;;;-0,14;-0,16;-0,28;6.451.072,50;;;;;;;
TCNO4;0,85;;-5,33;-5,95;0,02;;;;-4,82;-34,51;-28,98;;;-0,06;-0,03;0,28;-111,63;-0,45;-3,55;0,00;1,00;0,00;;;;-0,14;-0,16;-0,20;6.451.072,50;;;;;;;
TCSA3;1,69;;-0,76;0,39;0,11;-20,85;-40,32;-57,81;-1,09;-5,46;-4,37;1,56;0,44;-0,31;-0,15;0,46;-51,23;-14,26;-13,72;0,28;0,72;0,25;5,16;;101.309,71;4,34;-2,22;-0,02;124.416.498,70;TCSA3;Tecnisa;1,69;+1,81%;TCSA3;Financeiro;https://s3-symbol-logo.tradingview.com/tecnisa--big.svg
TECN3;6,71;3,56;6,64;0,99;0,60;54,89;16,25;14,18;5,80;6,22;0,43;0,07;0,94;1,33;-1,79;3,17;14,95;9,08;11,43;0,61;0,39;0,64;4,83;;287.122,71;6,76;1,01;-2,70;415.055.202,65;TECN3;Technos;6,71;+0,75%;TECN3;Consumo Duráveis;https://s3-symbol-logo.tradingview.com/grupotechnos--big.svg
TEKA3;42,50;;-0,13;-0,01;0,02;24,58;-4,48;-52,80;-1,47;-43,28;-42,29;;0,07;-0,01;-0,02;0,05;-7,76;-13,93;0,97;-1,80;2,80;0,26;14,82;;0,00;-4.378,29;-339,62;-0,01;14.260.237,50;;;;;;;
TEKA4;21,25;;-0,06;0,00;0,01;24,58;-4,48;-52,80;-0,74;-43,28;-42,29;;0,03;0,00;-0,01;0,05;-7,76;-13,93;0,97;-1,80;2,80;0,26;14,82;;0,00;-4.378,29;-339,62;0,00;14.260.237,50;;;;;;;
TELB3;12,57;;61,37;0,76;0,28;-38,83;18,85;4,17;13,56;-2,92;-15,78;-0,88;2,56;0,69;-0,56;5,71;1,23;0,46;5,55;0,37;0,63;0,11;15,19;;20.036,00;16,60;0,20;-0,57;1.116.328.230,27;TELB3;Telebras;12,57;+3,80%;TELB3;Comunicações;https://s3-symbol-logo.tradingview.com/telebras-pn--big.svg
TELB4;9,30;;45,40;0,56;0,21;-38,83;18,85;4,17;10,03;-2,92;-15,78;-0,88;1,89;0,51;-0,41;5,71;1,23;0,46;5,55;0,37;0,63;0,11;15,19;;70.426,62;16,60;0,20;-0,42;1.116.328.230,27;TELB4;Telebras;9,35;+2,86%;TELB4;Comunicações;https://s3-symbol-logo.tradingview.com/telebras-pn--big.svg
TEND3;26,90;2,15;8,52;2,80;0,56;29,38;11,13;10,69;8,18;9,25;1,07;0,36;0,91;1,78;-1,50;2,03;32,79;6,61;15,18;0,20;0,80;0,62;10,99;7,98;40.577.065,19;9,62;3,16;0,00;3.297.352.288,80;TEND3;Construtora Tenda;26,90;-0,41%;TEND3;Financeiro;https://s3-symbol-logo.tradingview.com/tenda--big.svg
TESA3;48,00;;-13,30;1,62;0,52;15,86;9,39;-7,58;10,73;17,39;6,66;1,01;1,01;-11,10;-0,74;0,86;-12,18;-3,94;2,59;0,32;0,68;0,52;7,32;;;29,64;-3,61;0,83;1.389.696.672,00;;;;;;;
TFCO4;17,14;1,07;120,68;31,63;19,64;57,53;20,74;14,36;83,55;14,21;0,63;0,24;17,33;41,86;-62,12;3,18;26,21;16,27;22,56;0,62;0,38;1,13;30,70;41,69;8.205.119,29;0,54;0,14;7,40;2.626.156.545,71;TFCO4;Track & Field;17,10;-0,06%;TFCO4;Comércio de Varejo;https://s3-symbol-logo.tradingview.com/track-field-pn-n2--big.svg
TGMA3;37,36;7,25;8,80;2,48;1,77;21,60;17,46;12,68;6,39;6,00;-0,39;-0,15;1,12;4,90;-3,82;3,03;28,20;20,05;16,96;0,71;0,29;1,58;9,18;7,63;5.456.342,90;15,05;4,24;0,25;2.465.868.904,40;TGMA3;Tegma;37,36;+0,13%;TGMA3;Transportes;https://s3-symbol-logo.tradingview.com/tegma--big.svg
TIET11;12,54;;-17,06;0,95;0,24;0,00;21,64;-7,77;6,13;18,71;12,58;1,95;1,33;-6,45;-0,29;0,84;-5,57;-1,40;4,63;0,25;0,75;0,18;4,60;;;13,19;-0,73;0,06;5.004.795.800,93;;;;;;;
TIET3;3,49;;-23,75;1,32;0,33;0,00;21,64;-7,77;8,52;18,71;12,58;1,95;1,84;-8,98;-0,41;0,84;-5,57;-1,40;4,63;0,25;0,75;0,18;4,60;;;2,64;-0,15;0,08;5.004.795.800,93;;;;;;;
TIET4;3,51;;-23,88;1,33;0,33;0,00;21,64;-7,77;8,57;18,71;12,58;1,95;1,85;-9,03;-0,41;0,84;-5,57;-1,40;4,63;0,25;0,75;0,18;4,60;;;2,64;-0,15;0,08;5.004.795.800,93;;;;;;;
TIMS3;23,04;7,73;34,21;3,86;0,97;53,17;22,49;6,26;9,52;8,54;-0,98;-0,40;2,14;-51,81;-1,28;0,93;11,27;2,84;23,61;0,25;0,60;0,45;7,93;-14,76;111.387.004,57;5,97;0,67;-2,34;55.775.333.329,92;TIMS3;TIM;23,04;+0,26%;TIMS3;Comunicações;https://s3-symbol-logo.tradingview.com/tim-participacoes--big.svg
TKNO3;193,95;2,10;13,49;1,74;1,44;24,48;14,91;14,02;12,69;11,24;-1,18;-0,16;1,89;3,28;-3,39;4,30;12,90;10,71;8,13;0,83;0,17;0,76;15,06;35,20;19.395,00;111,44;14,38;-2,98;559.549.403,95;;;;;TKNO3;Minerais Não-Energéticos;https://s3-symbol-logo.tradingview.com/tekno-pn--big.svg
TKNO4;185,00;3,81;12,87;1,66;1,38;24,48;14,91;14,02;12,10;11,24;-1,18;-0,16;1,80;3,13;-3,24;4,30;12,90;10,71;8,13;0,83;0,17;0,76;15,06;35,20;102.323,20;111,44;14,38;-2,84;559.549.403,95;TKNO4;Tekno;185,00;+3,35%;TKNO4;Minerais Não-Energéticos;https://s3-symbol-logo.tradingview.com/tekno-pn--big.svg
TOKY3;0,99;;-1,08;450,01;67,11;46,71;-14,86;-21,31;-1,54;-1,55;-0,01;2,35;0,23;-5.261,97;-93,42;0,96;-41.826,38;-6.237,54;-11.039,24;0,15;0,97;292,70;14,79;;349.398,43;0,00;-0,92;-0,03;121.535.768,97;TOKY3;TOKY3;1,00;+0,00%;TOKY3;Serviços de Tecnologia;https://s3-symbol-logo.tradingview.com/mobly-on-nm--big.svg
TOTS3;45,85;1,11;31,98;5,61;3,07;69,88;17,96;15,26;27,17;26,78;-0,40;-0,08;4,88;15,05;-4,74;2,36;17,55;9,59;13,54;0,55;0,42;0,63;18,01;32,58;116.231.544,19;8,17;1,43;3,47;27.482.562.488,85;TOTS3;Totvs;45,99;+1,52%;TOTS3;Serviços de Tecnologia;https://s3-symbol-logo.tradingview.com/totvs--big.svg
TOYB3;2,29;;-43,94;0,03;0,00;24,06;-10,70;-10,96;-45,00;-46,99;;;4,81;0,34;0,00;;-0,07;0,00;;0,05;0,95;0,00;201,60;;;76,91;-0,05;0,47;71.890.222,22;;;;;;;
TOYB4;2,50;;-47,96;0,03;0,00;24,06;-10,70;-10,96;-49,12;-46,99;;;5,26;0,37;0,00;;-0,07;0,00;;0,05;0,95;0,00;201,60;;;76,91;-0,05;0,52;71.890.222,22;;;;;;;
TPIS3;4,06;5,68;-4,19;0,20;0,07;33,43;-3,26;-3,57;-4,59;-38,22;-33,62;1,49;0,15;-0,16;-0,07;0,15;-4,87;-1,61;-5,26;0,33;0,68;0,45;5,93;;79.070,57;19,91;-0,97;0,03;178.640.000,00;TPIS3;Triunfo;4,06;-3,10%;TPIS3;Transportes;https://s3-symbol-logo.tradingview.com/triunfo-parton-nm--big.svg
TRAD3;5,23;;-3,38;1,12;0,92;26,49;-180,60;-173,99;-3,25;-2,88;0,37;-0,13;5,88;2,06;-1,95;6,24;-33,16;-27,10;-31,83;0,82;0,09;0,16;54,39;;223.862,95;4,67;-1,55;0,05;209.309.929,37;TRAD3;Traders Club;5,23;-0,57%;TRAD3;Serviços de Tecnologia;https://s3-symbol-logo.tradingview.com/tc-on-nm--big.svg
TRIS3;7,20;4,18;6,72;0,88;0,41;30,86;16,50;15,48;6,31;8,18;1,87;0,26;1,04;0,73;-3,13;2,81;13,02;6,07;6,98;0,47;0,53;0,39;11,01;7,37;2.184.551,29;8,23;1,07;0,12;1.343.646.273,60;TRIS3;Trisul;7,20;-0,83%;TRIS3;Consumo Duráveis;https://s3-symbol-logo.tradingview.com/trisul--big.svg
TTEN3;14,28;1,34;7,29;1,59;0,62;17,69;7,76;6,79;6,38;8,36;1,98;0,49;0,49;2,41;-1,82;1,63;21,82;8,45;5,59;0,39;0,61;1,24;41,95;51,95;11.418.795,71;8,98;1,96;0,18;7.132.826.399,16;TTEN3;3tentos;14,28;-0,49%;TTEN3;Serviços Comerciais;https://s3-symbol-logo.tradingview.com/3tentos-on-nm--big.svg
TUPY3;14,10;9,87;-50,07;0,59;0,18;16,05;2,99;-0,36;6,02;14,44;8,41;0,82;0,18;0,50;-0,49;2,41;-1,18;-0,37;2,61;0,31;0,69;1,02;15,61;;8.858.939,24;23,88;-0,28;0,46;1.867.550.851,50;TUPY3;Tupy;14,10;-4,15%;TUPY3;Produtor Manufatureiro;https://s3-symbol-logo.tradingview.com/tupy--big.svg
TXRX3;9,98;;-0,72;-0,11;0,24;18,57;-8,81;-51,79;-4,23;-35,26;-33,28;;0,37;-0,24;-0,40;0,28;-15,80;-33,97;25,66;-2,15;3,15;0,66;2,30;;998,00;-87,84;-13,88;0,00;19.890.012,92;;;;;TXRX3;Industrias de Processamento;https://s3-symbol-logo.tradingview.com/tex-renaux-on--big.svg
TXRX4;1,91;;-0,14;-0,02;0,05;18,57;-8,81;-51,79;-0,81;-35,26;-33,28;;0,07;-0,05;-0,08;0,28;-15,80;-33,97;25,66;-2,15;3,15;0,66;2,30;;987,00;-87,84;-13,88;0,00;19.890.012,92;;;;;TXRX4;Industrias de Processamento;https://s3-symbol-logo.tradingview.com/tex-renaux-on--big.svg
UCAS3;1,31;13,86;-71,96;0,47;0,23;33,43;-3,49;-0,52;-10,78;-19,92;-9,14;0,40;0,38;4,75;-0,32;1,21;-0,65;-0,32;-5,27;0,49;0,51;0,61;8,69;;46.533,67;2,79;-0,02;0,67;86.573.136,84;UCAS3;Unicasa;1,31;+4,80%;UCAS3;Consumo Duráveis;https://s3-symbol-logo.tradingview.com/unicasa-on-nm--big.svg
UGPA3;20,87;3,59;7,99;1,45;0,51;7,10;3,95;2,11;4,27;7,01;2,74;0,93;0,17;3,07;-0,81;1,82;18,13;6,39;10,05;0,35;0,60;3,03;8,37;50,82;94.282.655,57;14,40;2,61;2,78;23.287.786.849,51;UGPA3;Ultrapar;20,87;-1,83%;UGPA3;Comércio de Varejo;https://s3-symbol-logo.tradingview.com/ultrapar-participacoes--big.svg
UNIP3;63,15;12,58;8,98;2,54;0,95;29,43;18,38;14,07;6,87;8,66;1,02;0,38;1,26;3,51;-1,60;2,96;28,31;10,55;11,18;0,37;0,62;0,75;12,24;35,60;615.737,33;24,83;7,03;0,15;7.940.646.005,97;UNIP3;Unipar;63,15;+0,05%;UNIP3;Industrias de Processamento;https://s3-symbol-logo.tradingview.com/unipar--big.svg
UNIP5;72,10;8,94;10,26;2,90;1,08;29,43;18,38;14,07;7,85;8,66;1,02;0,38;1,44;4,01;-1,83;2,96;28,31;10,55;11,18;0,37;0,62;0,75;12,24;35,60;15.327,54;24,83;7,03;0,17;7.940.646.005,97;UNIP5;Unipar;72,10;+0,00%;UNIP5;Industrias de Processamento;https://s3-symbol-logo.tradingview.com/unipar--big.svg
UNIP6;73,86;11,84;10,51;2,97;1,11;29,43;18,38;14,07;8,04;8,66;1,02;0,38;1,48;4,11;-1,87;2,96;28,31;10,55;11,18;0,37;0,62;0,75;12,24;35,60;11.971.027,76;24,83;7,03;0,17;7.940.646.005,97;UNIP6;Unipar;73,68;+1,88%;UNIP6;Industrias de Processamento;https://s3-symbol-logo.tradingview.com/unipar--big.svg
USIM3;4,50;;14,99;0,23;0,14;8,21;3,61;1,40;5,82;6,78;0,96;0,04;0,21;0,41;-0,25;4,16;1,55;0,93;2,18;0,60;0,33;0,66;11,59;12,02;2.656.753,71;19,37;0,30;-1,13;5.633.377.801,76;USIM3;Usiminas;4,50;+2,27%;USIM3;Minerais Não-Energéticos;https://s3-symbol-logo.tradingview.com/usiminas-pna-n1--big.svg
USIM5;4,49;;14,96;0,23;0,14;8,21;3,61;1,40;5,81;6,78;0,96;0,04;0,21;0,41;-0,25;4,16;1,55;0,93;2,18;0,60;0,33;0,66;11,59;12,02;45.587.260,76;19,37;0,30;-1,13;5.633.377.801,76;USIM5;Usiminas;4,50;+2,74%;USIM5;Minerais Não-Energéticos;https://s3-symbol-logo.tradingview.com/usiminas-pna-n1--big.svg
USIM6;8,00;;26,65;0,41;0,25;8,21;3,61;1,40;10,35;6,78;0,96;0,04;0,37;0,73;-0,44;4,16;1,55;0,93;2,18;0,60;0,33;0,66;11,59;12,02;800,00;19,37;0,30;-2,02;5.633.377.801,76;;;;;USIM6;Minerais Não-Energéticos;https://s3-symbol-logo.tradingview.com/usiminas-pna-n1--big.svg
VALE3;57,50;7,93;9,01;1,22;0,53;34,24;20,82;13,81;5,98;7,50;1,52;0,31;1,25;15,35;-0,66;1,22;13,52;5,87;10,13;0,43;0,55;0,42;7,33;;737.456.840,71;47,19;6,38;-0,22;260.992.935.850,00;VALE3;Vale;57,92;+0,40%;VALE3;Minerais Não-Energéticos;https://s3-symbol-logo.tradingview.com/vale--big.svg
VAMO3;3,81;7,04;15,98;1,58;0,18;73,73;68,79;6,72;1,56;6,27;4,71;4,77;1,07;1,58;-0,25;1,80;9,90;1,15;12,07;0,12;0,88;0,17;31,14;12,69;47.184.119,62;2,41;0,24;-0,27;4.118.733.965,97;VAMO3;Grupo Vamos;3,80;-3,31%;VAMO3;Financeiro;https://s3-symbol-logo.tradingview.com/vamos-on-nm--big.svg
VBBR3;23,70;5,55;4,71;1,27;0,44;4,61;4,72;3,11;3,10;5,57;2,46;1,01;0,15;2,11;-0,74;2,09;26,99;9,43;9,75;0,35;0,65;3,03;12,65;20,54;191.678.402,71;18,63;5,03;-0,50;26.520.300.000,00;VBBR3;Vibra Energia;23,76;-1,98%;VBBR3;Comércio de Varejo;https://s3-symbol-logo.tradingview.com/vibra-on-nm--big.svg
VITT3;5,10;6,45;11,36;1,27;0,84;32,49;10,41;8,42;9,18;10,94;1,77;0,25;0,96;2,33;-2,02;2,63;11,22;7,41;7,84;0,66;0,34;0,88;12,74;4,26;616.818,71;4,00;0,45;-0,63;766.601.491,80;VITT3;Vittia;5,10;-2,86%;VITT3;Industrias de Processamento;https://s3-symbol-logo.tradingview.com/vittia-on-ed-nm--big.svg
VIVA3;29,06;2,27;10,20;2,48;1,60;71,05;25,17;24,25;9,83;10,24;0,42;0,11;2,47;3,35;-4,34;4,13;24,35;15,70;19,35;0,64;0,36;0,65;28,01;21,13;64.959.284,62;11,70;2,85;0,23;6.863.907.167,14;VIVA3;Vivara;29,06;-2,12%;VIVA3;Consumo Duráveis;https://s3-symbol-logo.tradingview.com/vivara-sa-on-nm--big.svg
VIVR3;0,94;;-1,20;0,40;0,15;29,87;-22,53;-26,99;-1,43;-1,55;-0,12;0,03;0,32;1,67;-0,26;1,24;-33,55;-12,17;-22,33;0,36;0,61;0,45;;;170.739,81;2,34;-0,79;0,02;36.064.117,08;VIVR3;Viver;0,94;-1,05%;VIVR3;Consumo Duráveis;https://s3-symbol-logo.tradingview.com/viver-on-nm--big.svg
VIVT3;33,53;3,41;18,55;1,59;0,86;44,00;15,53;10,12;12,09;13,30;1,21;0,16;1,88;-231,78;-1,08;0,98;8,57;4,61;8,29;0,54;0,46;0,46;4,76;3,13;121.692.093,19;21,10;1,81;1,50;108.186.108.235,66;VIVT3;Vivo;33,54;-0,53%;VIVT3;Comunicações;https://s3-symbol-logo.tradingview.com/telefonica--big.svg
VIVT4;45,34;;25,08;2,15;1,16;44,00;15,53;10,12;16,34;13,30;1,21;0,16;2,54;-313,41;-1,46;0,98;8,57;4,61;8,29;0,54;0,46;0,46;4,76;3,13;;21,10;1,81;2,02;108.186.108.235,66;;;;;;;
VLID3;21,47;10,55;6,26;1,01;0,61;34,03;15,64;13,01;5,20;5,38;0,18;0,03;0,81;1,86;-1,21;3,04;16,12;9,81;14,19;0,61;0,39;0,75;1,58;38,92;3.875.826,48;21,29;3,43;-0,47;1.757.026.971,25;VLID3;Valid;21,51;+1,03%;VLID3;Serviços Comerciais;https://s3-symbol-logo.tradingview.com/valid--big.svg
VSPT3;5,00;;6,51;0,49;0,27;19,76;12,09;7,29;3,93;3,37;-0,56;-0,07;0,47;-4,95;-0,31;0,71;7,57;4,16;12,19;0,55;0,45;0,57;10,07;;0,00;10,15;0,77;-0,04;1.780.029.215,00;;;;;VSPT3;Transportes;https://s3-symbol-logo.tradingview.com/country/BR--big.svg
VSPT4;0,00;;0,00;0,00;0,00;19,76;12,09;7,29;0,00;3,37;-0,56;-0,07;0,00;0,00;0,00;0,71;7,57;4,16;12,19;0,55;0,45;0,57;10,07;;;10,15;0,77;0,00;1.780.029.215,00;;;;;VSPT4;Transportes;https://s3-symbol-logo.tradingview.com/country/BR--big.svg
VSTE3;5,45;;1.182,39;0,60;0,37;63,15;4,84;0,05;11,11;16,67;5,56;0,30;0,54;4,36;-0,54;1,38;0,05;0,03;4,03;0,62;0,38;0,69;3,10;;54.310,00;9,15;0,00;-12,39;623.119.444,35;VSTE3;LE LIS BLANC;5,43;-1,27%;VSTE3;Consumo de Não Duráveis;https://s3-symbol-logo.tradingview.com/le-lis-blanc--big.svg
VTRU3;11,70;0,20;-5,81;1,72;1,40;22,04;-7,31;-14,81;-11,77;-8,09;3,68;-0,54;0,86;3,32;-3,05;4,48;-29,57;-24,02;-29,52;0,81;0,19;1,62;;;3.502.463,67;6,81;-2,01;;443.266.866,90;VTRU3;VITRUBREPCOM;11,81;+0,68%;VTRU3;Serviços Comerciais;https://s3-symbol-logo.tradingview.com/vitru-brasil-empreendimentos-partic-spon-ads-each-rep-one-ord-shs--big.svg
